lambda,markovitz,HPG,ACB,MBB,KDH,MWG,VNM,SAB,GAS,ACV,FPT
0.283,-227895.3149090499,2.448907181203957e-05,0.3999999999999996,0.0559277753398219,0.0009533995709762172,2.1178832879322994e-05,1.958927371910352e-05,0.1430093471311632,2.357749243770765e-05,0.3999994644543298,2.1178832860857198e-05
0.2835,-227524.86702921835,0.001591066657340027,0.3999999999999999,0.08055459751406767,0.008032500330085644,0.00012123331138871365,9.847279441080468e-05,0.10950033784607648,0.00044165857942002763,0.3995388996558128,0.0001212333113990217
0.284,-227036.5098563695,0.0009155160207305039,0.39993195158964345,0.08850594004320013,0.014937022576901328,0.000743786054048341,0.00023814122870667267,0.09381116843966973,0.0008261237629671695,0.3993465642300248,0.0007437860541098011
0.2845,-226863.41368590426,0.0012446140021394475,0.3999999999999959,0.08657608293612414,0.0061745052640741465,0.00015813612583788042,5.191353158427909e-05,0.1043919980140606,0.001244614002150058,0.3999999999997185,0.00015813612431645656
0.285,-226218.85602421226,0.0011575848816946705,0.4,0.056575947173947524,0.02551474634366153,0.0006702776643881271,0.00038786281941273726,0.11386571951031604,0.0011575828940664664,0.4,0.0006702787125136394
0.2855,-225480.52922845518,0.004951535556829361,0.3999999999999985,0.061866526514649,0.018348877602882133,0.0008331106609418363,0.00018464839910083258,0.10846246221343438,0.004703540445591259,0.3998161878454384,0.0008331107611349838
0.286,-225336.1122604236,0.009481095989674778,0.399999999999997,0.08799116828842345,0.01300899375232805,2.370003103882144e-05,2.370002318576307e-05,0.0885631346816048,0.0008845393602703302,0.3999999678493965,2.370002408198857e-05
0.2865,-225644.7289185189,0.001415456339331748,0.4,0.07970890883517495,0.001444346503792183,6.889259397406778e-05,1.0252405287273624e-05,0.11688425182130373,0.000389280826619657,0.3999938042347987,8.480643971789603e-05
0.287,-224833.0331267321,0.005880450472343629,0.3999999999999967,0.07273389968628755,0.028319217712719544,0.00017591342386638948,6.635241337584716e-05,0.0924723398175302,0.0001759135020809154,0.39999999954793214,0.00017591342386721488
0.2875,-224336.16165508528,0.004767071346558771,0.3999995998467843,0.08228064293656663,0.00476753411520142,0.0007672507554932648,0.00020853399325196305,0.10243435366354407,0.004767070756090963,0.3994169031573641,0.0005910394291451287
0.288,-224524.67764582613,0.0014992094185177502,0.3999999999999984,0.07937017767429028,0.004940829706294839,0.000306815693071752,0.0001034283246055497,0.11211208323655494,0.001464982532051454,0.3998956577199869,0.00030681569462971746
0.2885,-223921.45290202048,0.00274950642013826,0.3908190569801046,0.09801511959487212,0.016364210283785388,0.0001865400882180141,0.00017700709849498218,0.09834139443988184,0.002542525581775144,0.390627495187238,0.00017714432549101932
0.289,-223414.13810589816,0.0011826362464165342,0.3999999999997603,0.06548993666409217,0.03134232472363476,0.0010360718595216686,0.001016118525723222,0.11578053476473772,0.00118263623070539,0.3819336691258863,0.0010360718595240582
0.2895,-223537.62774931558,0.0005830204979723658,0.3999999999999931,0.08318527837137396,0.021069018177316524,0.0005123646311433412,0.0002159410229175863,0.0935867215394156,0.0005656310439109036,0.3999999721198038,0.0002820525961544812
0.29,-222501.49704867386,0.009537854471258765,0.4,0.049024910436678164,0.026380224153935518,0.00022738686488300053,0.0002245365444311839,0.11302386765260555,0.0014920423301638705,0.399861790648446,0.0002273868975983519
0.2905,-222849.00651150272,0.0009456459689166193,0.3999999851219292,0.0886042838235817,0.016602129591745157,0.0005526326545221216,7.400112516083464e-05,0.09715673539431363,0.0009108466001987404,0.3946011070651021,0.0005526326545305084
0.291,-222230.2734926545,0.0020247445486319326,0.3999999999999983,0.06894466546080036,0.024811229366703904,0.0008458428872924832,0.00042620577139797537,0.10007988483791123,0.0020215842378344773,0.3999999999999882,0.0008458428894415412
