lambda,markovitz,HPG,ACB,MBB,KDH,MWG,VNM,SAB,GAS,ACV,FPT
0.105,9352.629901898004,0.03137953706156869,0.01504739529239752,0.053321280806848816,0.21239118116411007,0.05501332612285261,0.26287346791927313,0.17267260981229862,0.0018623185877156227,0.13505649261333116,0.060382390619604015
0.11,9850.49751213007,0.03147837627870668,0.011412329397231651,0.05196342481200579,0.21105538113444247,0.05426743675587512,0.26424554722064103,0.17177431502422005,0.0006978445687615666,0.1341046914228977,0.06900065338521924
0.115,10350.492559979666,0.03620766861869284,0.01837111591262436,0.04657555081479848,0.20818093581530606,0.0522289821025697,0.26589764544318323,0.17131715218448576,0.0015072595819693982,0.13147992981505874,0.0682337597113111
0.12,10849.662560536564,0.03027895660534637,0.018006990470538515,0.046457287463766296,0.20820535116350933,0.05357791901406072,0.26786260876693113,0.17063955504407816,0.0017509561196752564,0.13132572828048433,0.07189464707160978
0.125,11350.865071415163,0.032669659119347716,0.0180778523029404,0.04701498273938118,0.20790485493590136,0.05122379240325023,0.2698626610477003,0.1705842840379483,0.0030805627003148033,0.13053276716798187,0.06904858354523441
0.13,11846.075483184231,0.03184933745165719,0.016107907319663974,0.04504939490908276,0.20698238162777052,0.05401859202384346,0.2707712899862555,0.16972228871284184,0.0010335359138420814,0.12981415104001914,0.07465112101502297
0.135,12347.326718214956,0.03179648514655251,0.018361916152415825,0.04239144083549379,0.2057010664267884,0.05323739095442537,0.27208495017068257,0.1692909167707548,0.0024729619664458943,0.12867105533394033,0.07599181624249995
0.14,12842.458235998627,0.032121946064380465,0.006842538522118642,0.04670641787998458,0.20718047757365596,0.055696112087115016,0.27321737588226097,0.16862215071772668,0.00034006655374683325,0.1295815396890846,0.0796913750299266
0.145,13339.930110699355,0.0322566043192581,0.010670963407364668,0.04405815270638375,0.20586458755428555,0.05699367908377261,0.2740383804114597,0.1681895167690876,6.748194158113164e-05,0.12832918518729014,0.07953144861951612
0.15,13843.989907497451,0.03211724223365457,0.011782813142388977,0.0425681274437599,0.2045706779094857,0.05463681363547036,0.2753321793549302,0.1676285583872781,0.0031167443124499065,0.1277677575704828,0.0804790860100986
0.155,14337.312146329275,0.027771415994432145,0.00831992429313972,0.04460158134887441,0.20545506196880492,0.0560448656701798,0.2761097199790437,0.16698347789626972,0.00035871117516643637,0.12797972525147758,0.08637551642261286
0.16,14842.745157537971,0.03378766596002824,0.010135996107901387,0.04640510635092958,0.20534821378154552,0.0554894200101786,0.27819537092877705,0.16776909196022338,0.003672330548903364,0.12702765764721993,0.07216914670429345
0.165,15335.054361533377,0.032042772377473334,0.011566602862909578,0.04015166716033095,0.20357853195309053,0.055164729502411164,0.2779937859249038,0.16694355743675618,0.001259629950726102,0.12613175383023864,0.0851669690011607
0.17,15835.603810253398,0.03408084908959772,0.010663724105168004,0.0394338916944002,0.20321607274405806,0.055058179105170066,0.2786971451349462,0.166711654928934,0.002348607040487399,0.1257781719931,0.08401170416413868
0.175,16328.88264210669,0.03260165105812934,0.010660615770186871,0.03952493786327453,0.20316857648614772,0.0557248506875796,0.27966942183638005,0.16648402079738678,0.00019633910114288301,0.12535649013379496,0.08661309626597873
0.18,16834.145489951996,0.036086452324313775,0.008591603835240026,0.043487260256375206,0.2062893543815408,0.05800507109065184,0.2828818739252297,0.16738486699148936,0.0023846248683114983,0.1260600697375535,0.06882882258929413
0.185,17331.126523634895,0.03212070677111671,0.017254583389263483,0.040169764049680506,0.20261161684927206,0.05360522060249688,0.28244639202201244,0.1666102931266042,0.002275958327810669,0.12381812228284543,0.0790873425788977
0.19,17823.12645890897,0.03391999003732695,0.008266873805710551,0.03732093758842105,0.20198089611898729,0.055343285868692894,0.28129588392491844,0.16564953790633974,0.00036182150860728456,0.12430596779333535,0.09155480544766066
0.195,18321.783630502465,0.032538777912807314,0.008076726778215667,0.03867250627147945,0.20215909279740327,0.056094284205454224,0.2823749545465658,0.16547865232257153,0.000721002499530824,0.12423577843036206,0.08964822423560953
0.2,18821.107688374632,0.03183083687070388,0.008205871768714179,0.0389895685495122,0.20169613665754596,0.05593478219864149,0.2826842256212024,0.16526512666117524,0.0012908475660956748,0.12379248405770935,0.09031012004870012
