Date,CTG,FPT,HPG,MBB,MSN,REE,SBT,SSI,STB,VCB,VIC,VNM
7/11/2013,13946.2108,13177.2202,4225.6782,6820.0317,56293.578,16613.3285,8569.7297,10478.3269,13564.8396,15624.4485,20056.011,51506.4029
7/10/2013,14017.7298,13208.2986,4256.5225,6820.0317,58519.8777,16484.0419,8631.3825,10242.8588,13407.1089,15510.8161,19740.1683,51506.4029
7/9/2013,14089.2488,13239.3769,4271.9447,6820.0317,59155.9633,16613.3285,8446.4243,10183.9918,13801.4356,15681.2647,19898.0897,51506.4029
7/8/2013,14017.7298,13363.6903,4256.5225,6820.0317,59792.0489,16354.7553,8508.077,10242.8588,13801.4356,15681.2647,19582.247,50748.9558
7/5/2013,13946.2108,13550.1604,4318.2113,6820.0317,59792.0489,16807.2584,8631.3825,10360.5929,13801.4356,15624.4485,19898.0897,50748.9558
7/4/2013,13946.2108,13488.0037,4271.9447,6820.0317,59792.0489,17065.8316,8569.7297,10360.5929,13801.4356,15567.6323,19898.0897,50748.9558
7/3/2013,14017.7298,13239.3769,4349.0556,6820.0317,59792.0489,16807.2584,8693.0352,10360.5929,13801.4356,15567.6323,20056.011,50748.9558
7/2/2013,13946.2108,13177.2202,4379.9,6820.0317,60428.1346,16290.112,8508.077,10419.4599,13801.4356,15794.897,20056.011,51127.6793
7/1/2013,13946.2108,13052.9068,4271.9447,6767.9704,58201.8349,15708.3223,8631.3825,10360.5929,13801.4356,15567.6323,19424.3256,49612.7851
6/28/2013,14303.8059,12990.7501,4349.0556,6872.093,56611.6208,15708.3223,8508.077,10360.5929,13801.4356,15908.5294,19740.1683,49991.5087
6/27/2013,14375.3249,12928.5934,4395.3222,6872.093,56611.6208,15708.3223,8569.7297,10419.4599,13801.4356,15681.2647,19898.0897,49991.5087
6/26/2013,14017.7298,12897.5151,4179.4116,6767.9704,56611.6208,15255.8192,8323.1188,10183.9918,13801.4356,15340.3676,19424.3256,49234.0616
6/25/2013,13660.1346,12866.4367,4179.4116,6767.9704,56611.6208,15385.1058,8446.4243,10242.8588,13801.4356,15738.0808,19424.3256,49234.0616
6/24/2013,14017.7298,13208.2986,4364.4778,6820.0317,58837.9205,16160.8254,8631.3825,10478.3269,13801.4356,16760.772,19740.1683,50748.9558
6/21/2013,13946.2108,13270.4553,4349.0556,6767.9704,62972.4771,16354.7553,8754.6879,10478.3269,13801.4356,17499.3823,19898.0897,50748.9558
6/20/2013,13874.6917,13301.5336,4518.6996,6767.9704,62972.4771,15902.2522,8754.6879,10537.1939,13801.4356,17556.1985,20056.011,50748.9558
6/19/2013,14017.7298,13363.6903,4580.3884,6820.0317,62972.4771,15966.8955,9001.2989,10654.9279,13485.9743,17613.0147,20213.9324,51127.6793
6/18/2013,13517.0966,13332.612,4611.2327,6767.9704,62972.4771,16096.1821,8631.3825,10713.7949,13407.1089,17613.0147,20213.9324,50370.2322
6/17/2013,13517.0966,13425.847,4611.2327,6767.9704,62972.4771,16031.5388,8693.0352,10596.0609,13407.1089,17385.75,20213.9324,49991.5087
6/14/2013,13803.1727,13736.6305,4750.0324,6872.093,62654.4342,17065.8316,9062.9516,10831.5289,13012.7822,17385.75,20529.7751,51885.1264
6/13/2013,13803.1727,13892.0223,4796.2989,6872.093,63290.5199,17130.4749,9309.5625,10890.3959,13485.9743,17556.1985,21477.3031,51582.1476
6/12/2013,13946.2108,13985.2573,4703.7658,6924.1543,66788.9908,17195.1182,9371.2153,10949.2629,13407.1089,17328.9338,21793.1458,51955.9313
6/11/2013,13946.2108,14047.414,4842.5655,6924.1543,68697.2477,17130.4749,8939.6461,10949.2629,13643.705,17783.4632,21635.2245,52329.7149
6/10/2013,14303.8059,14171.7274,4904.2542,6976.2156,68697.2477,17518.3347,8631.3825,11125.8639,13564.8396,18010.7279,22108.9885,51582.1476
6/7/2013,14947.4772,14140.6491,4919.6764,6976.2156,69969.419,18035.4811,8631.3825,11243.5979,13801.4356,18181.1764,21951.0672,50834.5802
6/6/2013,14089.2488,14202.8058,4935.0986,6872.093,69969.419,18100.1244,8693.0352,11008.1299,13722.5703,17783.4632,21635.2245,50460.7965
6/5/2013,13231.0205,14047.414,4904.2542,6872.093,69333.3333,17195.1182,8631.3825,10949.2629,13722.5703,17385.75,21951.0672,50087.0129
6/4/2013,13302.5395,13892.0223,4857.9877,6820.0317,69333.3333,16871.9017,8754.6879,10772.6619,13801.4356,17158.4853,22582.7526,49339.4455
6/3/2013,13445.5776,13767.7089,4965.943,6924.1543,70605.5046,17130.4749,9062.9516,10949.2629,13880.301,17613.0147,21793.1458,49713.2292
5/31/2013,13445.5776,13829.8656,5058.476,6976.2156,70605.5046,17712.2646,9124.6043,11184.7309,14038.0317,17556.1985,21477.3031,50087.0129
5/30/2013,13302.5395,13643.3955,5058.476,6872.093,70605.5046,18358.6976,8877.9934,11302.4649,14038.0317,17442.5661,22582.7526,50087.0129
5/29/2013,13302.5395,13674.4738,5058.476,6872.093,69969.419,17259.7615,8816.3407,11184.7309,13880.301,16817.5882,22582.7526,49713.2292
5/28/2013,13302.5395,13394.7687,5027.6317,6872.093,69969.419,17712.2646,8939.6461,11066.9969,13880.301,16874.4044,21161.4604,50460.7965
5/27/2013,13302.5395,13301.5336,4981.3651,6872.093,69969.419,17259.7615,8877.9934,10831.5289,14038.0317,16760.772,21161.4604,50087.0129
5/24/2013,13302.5395,13052.9068,4842.5655,6767.9704,69333.3333,16807.2584,8816.3407,10537.1939,13880.301,16192.6103,20529.7751,48965.6618
5/23/2013,13231.0205,12959.6718,4780.8768,6767.9704,69969.419,15708.3223,8939.6461,10419.4599,14353.4931,16249.4264,20213.9324,48591.8782
5/22/2013,13445.5776,12959.6718,4842.5655,6820.0317,70605.5046,15579.0357,8877.9934,10537.1939,14432.3584,16760.772,20845.6178,48591.8782
5/21/2013,13517.0966,13052.9068,4842.5655,6767.9704,71241.5902,15579.0357,8754.6879,10537.1939,14984.4158,16760.772,20371.8537,47844.3108
5/20/2013,13445.5776,12213.7914,4827.1433,6767.9704,69969.419,14803.316,8693.0352,10242.8588,15063.2812,16703.9558,20213.9324,47096.7434
5/17/2013,13445.5776,11965.1646,4626.6549,6767.9704,69969.419,14221.5263,8939.6461,10183.9918,14666.1873,16249.4264,20213.9324,46722.9598
5/16/2013,13374.0585,12058.3997,4703.7658,6767.9704,70605.5046,13962.9531,8939.6461,10242.8588,14733.4633,16703.9558,20056.011,46722.9598
5/15/2013,13374.0585,12058.3997,4688.3437,6767.9704,71241.5902,13510.45,8939.6461,10242.8588,14733.4633,15851.7132,20213.9324,46349.1761
5/14/2013,13302.5395,11934.0863,4503.2775,6663.8478,70605.5046,13316.5201,8939.6461,10183.9918,14868.0155,15454,20371.8537,46349.1761
5/13/2013,13231.0205,11809.7729,4657.4993,6611.7864,71877.6758,13575.0933,8997.3213,10301.7258,14868.0155,15794.897,20371.8537,46349.1761
5/10/2013,13231.0205,11778.6945,4719.188,6663.0406,70605.5046,13381.1634,8824.2959,10242.8588,14800.7394,15624.4485,20213.9324,46349.1761
5/9/2013,13231.0205,11747.6162,4626.6549,6663.0406,69969.419,13251.8768,8708.9456,10301.7258,14733.4633,15794.897,20371.8537,46349.1761
5/8/2013,13159.5014,11747.6162,4472.4331,6663.0406,69969.419,13057.9469,8535.9202,10183.9918,14733.4633,15965.3456,20371.8537,46349.1761
5/7/2013,13445.5776,11654.3811,4395.3222,6663.0406,71877.6758,13381.1634,8593.5953,10301.7258,14666.1873,15851.7132,20213.9324,46349.1761
5/6/2013,13588.6156,11903.0079,4457.0109,6714.2948,71877.6758,13122.5902,8651.2704,10537.1939,14666.1873,15908.5294,20213.9324,46722.9598
5/3/2013,13374.0585,11530.0677,4395.3222,6663.0406,70605.5046,12540.8005,8535.9202,10066.2578,14464.359,15454,20056.011,45975.3924
5/2/2013,13087.9824,11498.9894,4333.6334,6560.5323,69969.419,12476.1572,8651.2704,10007.3908,14531.6351,15454,20056.011,45601.6087
4/26/2013,13159.5014,11561.1461,4241.1003,6611.7864,69333.3333,12540.8005,8766.6207,10066.2578,14531.6351,15567.6323,19582.247,46349.1761
4/25/2013,13087.9824,11561.1461,4194.8338,6611.7864,69333.3333,12670.0871,8535.9202,10125.1248,14262.5307,15567.6323,19582.247,47096.7434
4/24/2013,13016.4634,11530.0677,4117.7229,6560.5323,69333.3333,12476.1572,8535.9202,10125.1248,14127.9785,15113.1029,19266.4043,46722.9598
4/23/2013,13087.9824,11592.2244,4086.8785,6611.7864,70605.5046,12411.5139,8535.9202,10066.2578,14127.9785,15340.3676,19424.3256,46722.9598
4/22/2013,12944.9443,11467.911,4009.7676,6560.5323,70605.5046,12152.9407,8593.5953,9948.5238,13993.4264,15169.9191,19266.4043,45601.6087
4/18/2013,13159.5014,11498.9894,4025.1898,6560.5323,69969.419,12282.2273,8651.2704,10125.1248,14060.7025,15510.8161,19424.3256,45975.3924
4/17/2013,13374.0585,11809.7729,4133.1451,6611.7864,73785.9327,12411.5139,8651.2704,10301.7258,14060.7025,16022.1617,19582.247,46349.1761
4/16/2013,13302.5395,11654.3811,4133.1451,6611.7864,69969.419,12411.5139,8651.2704,10242.8588,13724.322,15908.5294,19582.247,45227.8251
4/15/2013,13302.5395,11747.6162,4117.7229,6611.7864,72513.7615,12411.5139,8708.9456,10242.8588,14060.7025,15510.8161,19582.247,44854.0414
4/12/2013,13731.6537,12120.5564,4194.8338,6663.0406,76966.3609,12993.3036,8766.6207,10478.3269,14329.8068,16306.2426,20056.011,46722.9598
4/11/2013,13803.1727,12182.7131,4210.256,6714.2948,78874.6177,13316.5201,8766.6207,10772.6619,14397.0829,16760.772,20213.9324,47844.3108
4/10/2013,13874.6917,12369.1832,4163.9894,6663.0406,78238.5321,13251.8768,8651.2704,10890.3959,13522.4938,16533.5073,19898.0897,47096.7434
4/9/2013,14089.2488,12711.045,4410.7444,6868.0572,78238.5321,13639.7366,8708.9456,11184.7309,14329.8068,17726.647,20213.9324,48218.0945
4/8/2013,14232.2869,12338.1048,4410.7444,6765.5489,78238.5321,13833.6665,8766.6207,10890.3959,14666.1873,17897.0955,20529.7751,46722.9598
4/5/2013,14232.2869,11934.0863,4426.1665,6663.0406,79510.7034,13769.0232,8708.9456,10537.1939,14397.0829,17669.8308,20529.7751,45975.3924
4/4/2013,14303.8059,11840.8512,4318.2113,6663.0406,79510.7034,13381.1634,8651.2704,10419.4599,14329.8068,18010.7279,20056.011,44854.0414
4/3/2013,14160.7678,11934.0863,4333.6334,6714.2948,81418.9602,13251.8768,8535.9202,10537.1939,14262.5307,18181.1764,20371.8537,45975.3924
4/2/2013,14303.8059,12027.3213,4395.3222,6765.5489,81418.9602,12928.6603,8708.9456,10596.0609,14598.9112,18294.8088,20845.6178,45601.6087
4/1/2013,13660.1346,11934.0863,4287.3669,6714.2948,79510.7034,12799.3737,8651.2704,10596.0609,14598.9112,18181.1764,20687.6964,45601.6087
3/29/2013,13445.5776,11747.6162,4009.7676,6611.7864,78874.6177,12411.5139,8708.9456,10301.7258,13926.1503,18181.1764,20056.011,43358.9067
3/28/2013,13445.5776,11747.6162,3963.5011,6611.7864,78238.5321,12540.8005,8708.9456,10242.8588,13858.8742,18181.1764,20213.9324,42985.123
3/27/2013,13588.6156,11747.6162,3932.6567,6663.0406,79510.7034,12540.8005,8708.9456,10301.7258,14060.7025,18351.625,20371.8537,42237.5556
3/26/2013,13660.1346,11903.0079,3963.5011,6714.2948,78874.6177,12670.0871,8420.5699,10478.3269,14262.5307,18067.5441,20845.6178,42237.5556
3/25/2013,13588.6156,11965.1646,3932.6567,6714.2948,82055.0459,12734.7304,8420.5699,10537.1939,14531.6351,18181.1764,21003.5391,42985.123
3/22/2013,13588.6156,11809.7729,3840.1236,6663.0406,82691.1315,12734.7304,8478.245,10478.3269,14329.8068,18067.5441,20529.7751,42237.5556
3/21/2013,13731.6537,11871.9296,3917.2345,6714.2948,81418.9602,13057.9469,8593.5953,10654.9279,14733.4633,18294.8088,20687.6964,41489.9883
3/20/2013,13874.6917,11561.1461,3886.3901,6714.2948,76330.2752,12928.6603,8708.9456,10537.1939,14531.6351,18351.625,20529.7751,39994.8536
3/19/2013,13874.6917,11498.9894,3855.5458,6663.0406,75058.104,12346.8706,8766.6207,10537.1939,14666.1873,18237.9926,20371.8537,39247.2862
3/18/2013,14232.2869,11467.911,3840.1236,6663.0406,75694.1896,12346.8706,8708.9456,10478.3269,14666.1873,18522.0735,20371.8537,39247.2862
3/15/2013,13588.6156,11561.1461,3886.3901,6663.0406,78238.5321,12217.584,8651.2704,10596.0609,14666.1873,18692.522,20687.6964,38873.5025
3/14/2013,13588.6156,11592.2244,3870.968,6663.0406,74422.0183,12282.2273,8824.2959,10478.3269,14733.4633,18181.1764,20213.9324,38873.5025
3/13/2013,13946.2108,11530.0677,3793.857,6714.2948,74422.0183,12282.2273,8766.6207,10478.3269,14262.5307,18465.2573,20056.011,38873.5025
3/12/2013,14017.7298,11623.3028,3917.2345,6765.5489,74422.0183,12346.8706,8939.6461,10596.0609,14666.1873,18351.625,20056.011,38873.5025
3/11/2013,14160.7678,11623.3028,3809.2792,6765.5489,73785.9327,12540.8005,9054.9964,10713.7949,14733.4633,18294.8088,20845.6178,39247.2862
3/8/2013,13874.6917,11436.8327,3670.4796,6714.2948,73149.8471,12088.2974,9054.9964,10360.5929,14127.9785,18351.625,20529.7751,38873.5025
3/7/2013,13517.0966,11188.2059,3639.6352,6714.2948,71241.5902,11959.0108,9054.9964,10242.8588,13993.4264,18294.8088,20371.8537,39247.2862
3/6/2013,13445.5776,11250.3626,3516.2577,6714.2948,73149.8471,12023.6541,9112.6715,10301.7258,14733.4633,18294.8088,20845.6178,39247.2862
3/5/2013,13302.5395,11094.9708,3362.0359,6714.2948,72513.7615,11441.8644,8939.6461,10125.1248,14397.0829,17953.9117,20845.6178,38499.7188
3/4/2013,13731.6537,11250.3626,3454.569,6714.2948,73149.8471,11506.5077,8997.3213,10183.9918,13791.5981,18237.9926,21477.3031,38125.9352
3/1/2013,14518.363,11498.9894,3701.3239,6816.8031,72513.7615,12282.2273,9228.0218,10654.9279,14800.7394,18408.4411,20845.6178,38499.7188
2/28/2013,14303.8059,11498.9894,3732.1683,6868.0572,71241.5902,12346.8706,9401.0472,10654.9279,14531.6351,18351.625,21161.4604,38499.7188
2/27/2013,15090.5152,11374.676,3655.0574,6765.5489,70605.5046,12152.9407,9343.3721,10478.3269,14127.9785,17556.1985,20056.011,38125.9352
2/26/2013,14661.4011,11467.911,3685.9018,6765.5489,72513.7615,12217.584,9054.9964,10183.9918,14262.5307,17556.1985,19740.1683,37752.1515
2/25/2013,15734.1865,11934.0863,3917.2345,6970.5656,74422.0183,12993.3036,9285.6969,10772.6619,14531.6351,18351.625,20529.7751,38499.7188
2/22/2013,16020.2626,11965.1646,3824.7014,7021.8197,73149.8471,12670.0871,8708.9456,10772.6619,14531.6351,17913.3772,20213.9324,38125.9352
2/21/2013,16234.8197,11996.243,3778.4349,7021.8197,70605.5046,12993.3036,8939.6461,10596.0609,14598.9112,17529.9104,20529.7751,37752.1515
2/20/2013,16592.4149,12275.9481,4056.0341,7226.8364,73785.9327,13962.9531,9228.0218,11361.3319,14868.0155,18680.3108,21161.4604,38873.5025
2/19/2013,16592.4149,12338.1048,4040.612,7278.0905,72513.7615,13769.0232,9401.0472,11361.3319,15002.5677,18570.7488,21161.4604,37752.1515
2/18/2013,16806.9719,12431.3399,4056.0341,7329.3447,74422.0183,14009.5302,9458.7224,11537.9329,15137.1199,18789.8727,20845.6178,38125.9352
2/8/2013,16950.01,12369.1832,4025.1898,7226.8364,73785.9327,13528.5163,9343.3721,11420.1989,15204.396,18899.4347,21319.3818,38125.9352
2/7/2013,16735.4529,12307.0265,4025.1898,7124.328,73785.9327,13408.2628,9343.3721,11420.1989,15069.8438,18899.4347,21319.3818,38125.9352
2/6/2013,16735.4529,12244.8698,3978.9232,7124.328,71241.5902,13227.8826,9228.0218,11302.4649,15271.672,18899.4347,21319.3818,38499.7188
2/5/2013,16306.3387,12182.7131,3809.2792,7021.8197,71241.5902,12867.1221,9054.9964,10949.2629,15271.672,18461.1869,21161.4604,37191.476
2/4/2013,16449.3768,12244.8698,3747.5905,7021.8197,73785.9327,13227.8826,9170.3467,10949.2629,15271.672,18461.1869,21161.4604,37752.1515
2/1/2013,16735.4529,12275.9481,3809.2792,7124.328,75694.1896,12626.6152,8997.3213,10890.3959,15338.9481,18789.8727,21161.4604,38125.9352
1/31/2013,16449.3768,12462.4182,3840.1236,7124.328,75694.1896,12205.728,8997.3213,10949.2629,15338.9481,18625.5298,21003.5391,37752.1515
1/30/2013,16735.4529,12679.9667,3901.8123,7226.8364,77602.4465,12566.4884,9112.6715,11184.7309,15338.9481,18789.8727,21161.4604,38499.7188
1/29/2013,16806.9719,12275.9481,3763.0127,7175.5822,76966.3609,12806.9954,9054.9964,11184.7309,15473.5003,18625.5298,21161.4604,38873.5025
1/28/2013,16377.8578,12369.1832,3670.4796,7175.5822,75694.1896,12566.4884,9054.9964,11125.8639,15338.9481,17968.1582,21161.4604,39247.2862
1/25/2013,16163.3007,12213.7914,3655.0574,7124.328,72513.7615,11784.8408,9054.9964,10831.5289,14935.2916,17803.8153,20845.6178,37191.476
1/24/2013,15162.0343,11809.7729,3577.9465,7073.0739,68061.1621,11183.5734,8881.971,10478.3269,14800.7394,16982.1007,20687.6964,37004.5841
1/23/2013,14947.4772,11530.0677,3346.6137,6970.5656,66788.9908,11003.1932,8766.6207,10183.9918,14800.7394,16653.4149,20687.6964,36630.8005
1/22/2013,15018.9962,11530.0677,3362.0359,6970.5656,67425.0765,10943.0665,8824.2959,10125.1248,14800.7394,16762.9768,20529.7751,36070.1249
1/21/2013,15305.0723,11716.5378,3423.7246,7175.5822,68697.2477,11183.5734,8881.971,10478.3269,14935.2916,17036.8817,20023.2349,36070.1249
1/18/2013,15662.6675,11778.6945,3531.6799,7226.8364,69969.419,10762.6863,8997.3213,10419.4599,15137.1199,17310.7865,20261.6067,36443.9086
1/17/2013,15877.2246,11840.8512,3531.6799,7226.8364,71241.5902,10943.0665,9112.6715,10654.9279,14800.7394,17256.0056,20261.6067,36630.8005
1/16/2013,16091.7816,11996.243,3639.6352,7380.5988,72513.7615,11183.5734,9458.7224,10949.2629,15002.5677,17584.6914,20142.4208,37191.476
1/15/2013,16020.2626,11871.9296,3593.3687,7278.0905,73785.9327,11003.1932,9054.9964,10831.5289,15002.5677,17529.9104,19904.049,37378.3678
1/14/2013,15805.7055,11716.5378,3608.7908,7124.328,73785.9327,10943.0665,8997.3213,10537.1939,15069.8438,17475.1294,19904.049,37191.476
1/11/2013,15948.7436,12089.478,3670.4796,7175.5822,76330.2752,10943.0665,9054.9964,10654.9279,15338.9481,17584.6914,19904.049,38499.7188
1/10/2013,16306.3387,12275.9481,3701.3239,7124.328,76330.2752,10943.0665,9054.9964,10537.1939,15540.7764,17803.8153,19784.863,37378.3678
1/9/2013,15734.1865,12120.5564,3685.9018,6868.0572,73149.8471,10762.6863,8824.2959,10183.9918,15338.9481,17365.5675,19784.863,35696.3413
1/8/2013,15233.5533,11809.7729,3716.7461,6970.5656,69969.419,10762.6863,9054.9964,10183.9918,14733.4633,17256.0056,20142.4208,34388.0984
1/7/2013,15090.5152,11250.3626,3562.5243,6714.2948,66788.9908,10281.6724,9170.3467,9771.9228,14464.359,16434.291,19904.049,32892.9637
1/4/2013,15018.9962,11312.5193,3392.8803,6663.0406,64880.7339,10221.5456,8997.3213,9771.9228,13926.1503,15996.0432,19069.7475,32892.9637
1/3/2013,14947.4772,11157.1275,3284.925,6611.7864,64244.6483,10101.2921,8939.6461,9654.1888,13791.5981,15612.5765,19069.7475,32332.2882
1/2/2013,15090.5152,11312.5193,3254.0806,6714.2948,64244.6483,10221.5456,9170.3467,9889.6568,13522.4938,15229.1097,19069.7475,32519.18
12/28/2012,14804.4391,10939.5791,3238.6584,6406.7698,64880.7339,9981.0387,9228.0218,9595.3218,13387.9416,14900.4238,19069.7475,32892.9637
12/27/2012,14518.363,11032.8141,3223.2363,6406.7698,64880.7339,9920.9119,8824.2959,9477.5878,13186.1133,14845.6429,18354.632,32892.9637
12/26/2012,14518.363,10659.8739,3176.9697,6355.5157,64880.7339,10041.1654,8535.9202,9477.5878,12782.4568,14626.519,17877.8883,32892.9637
12/25/2012,14017.7298,10318.0121,3238.6584,6253.0073,64244.6483,9620.2782,8420.5699,9242.1198,12782.4568,14571.738,17639.5164,31771.6126
12/24/2012,13517.0966,10318.0121,3161.5475,6304.2615,64244.6483,9439.898,8362.8948,9300.9868,13051.5611,14297.8332,17639.5164,31210.9371
12/21/2012,13874.6917,10131.542,3192.3919,6304.2615,62972.4771,9439.898,8305.2196,9006.6517,13522.4938,14243.0522,17520.3305,31024.0453
12/20/2012,13231.0205,10193.6987,3084.4366,6304.2615,65516.8196,9500.0248,8189.8694,9065.5187,13657.0459,14462.1761,17401.1446,31397.829
12/19/2012,12658.8682,10349.0904,3099.8588,6304.2615,62654.4342,9560.1515,8016.8439,9124.3857,13724.322,14571.738,17877.8883,31584.7208
12/18/2012,13231.0205,10069.3853,3022.7479,6253.0073,61382.263,9139.2643,7959.1688,8830.0507,13724.322,14681.3,17401.1446,30899.4507
12/17/2012,13874.6917,10224.777,3069.0144,6304.2615,61382.263,9259.5178,8074.5191,8888.9177,13387.9416,14352.6141,17639.5164,31148.6398
12/14/2012,14589.882,10255.8554,2961.0592,6355.5157,61700.3058,9079.1376,8132.1942,8830.0507,12782.4568,13695.2425,18116.2601,31896.2072
12/13/2012,14518.363,10318.0121,3007.3257,6253.0073,61382.263,9079.1376,8132.1942,8771.1837,12446.0763,13914.3664,17758.7024,31647.0181
12/12/2012,14232.2869,10255.8554,3053.5922,6304.2615,61064.2202,9199.3911,8247.5445,8888.9177,12446.0763,13914.3664,17758.7024,31647.0181
12/11/2012,14160.7678,10100.4636,3038.1701,6248.126,61382.263,9019.0108,8132.1942,8535.7157,12446.0763,13804.8044,18116.2601,31896.2072
12/10/2012,13946.2108,10162.6203,2961.0592,6248.126,61064.2202,9139.2643,8132.1942,8653.4497,12446.0763,13530.8996,17520.3305,32394.5854
12/7/2012,13874.6917,10038.3069,2930.2148,6197.3282,61064.2202,8958.8841,8074.5191,8417.9817,12446.0763,13530.8996,16805.215,32394.5854
12/6/2012,13660.1346,10100.4636,2961.0592,6248.126,60110.0917,8958.8841,8074.5191,8535.7157,12446.0763,13804.8044,17401.1446,32394.5854
12/5/2012,13588.6156,10162.6203,2930.2148,6248.126,59474.0061,8958.8841,8305.2196,8594.5827,12446.0763,13585.6806,17401.1446,32643.7746
12/4/2012,13517.0966,9882.9152,2930.2148,6197.3282,58837.9205,8898.7574,8305.2196,8476.8487,12446.0763,13092.6518,17401.1446,32394.5854
12/3/2012,13731.6537,9792.5227,2899.3704,6197.3282,57565.7492,8838.6306,8132.1942,8359.1147,12446.0763,12763.966,17520.3305,32145.3963
11/30/2012,13159.5014,9852.7843,2806.8373,6197.3282,55975.5352,8778.5039,7786.1434,8359.1147,12378.8003,12763.966,17520.3305,32145.3963
11/29/2012,13159.5014,9822.6535,2868.5261,6197.3282,55657.4924,8838.6306,7786.1434,8417.9817,12378.8003,12818.747,17639.5164,32145.3963
11/28/2012,13087.9824,9943.1769,2822.2595,6146.5304,54703.3639,8778.5039,7728.4683,8300.2477,12378.8003,12544.8421,17520.3305,31896.2072
11/27/2012,13087.9824,10063.7002,2822.2595,6146.5304,55975.5352,8838.6306,7728.4683,8359.1147,12378.8003,12490.0612,17520.3305,32145.3963
11/26/2012,13087.9824,10154.0927,2775.993,6095.7327,55975.5352,8838.6306,7728.4683,8417.9817,12378.8003,12490.0612,17997.0742,31896.2072
11/23/2012,13445.5776,10214.3544,2791.4151,6146.5304,57565.7492,8958.8841,7901.4937,8653.4497,12311.5242,12654.4041,18116.2601,32394.5854
11/22/2012,13517.0966,10214.3544,2883.9482,6146.5304,58837.9205,8898.7574,7959.1688,8771.1837,12311.5242,12763.966,18116.2601,32394.5854
11/21/2012,13517.0966,10214.3544,2775.993,6146.5304,59792.0489,8958.8841,7959.1688,8771.1837,12378.8003,12818.747,18235.4461,32394.5854
11/20/2012,13302.5395,10244.4853,2868.5261,6146.5304,60428.1346,9019.0108,8074.5191,8771.1837,12378.8003,12818.747,18354.632,32394.5854
11/19/2012,13231.0205,10244.4853,2868.5261,6095.7327,60428.1346,8658.2504,7901.4937,8660.8544,12446.0763,12873.528,18354.632,32145.3963
11/16/2012,13517.0966,10395.1394,2868.5261,6248.126,60110.0917,8718.3771,8247.5445,8716.019,12446.0763,13037.8709,18473.8179,32394.5854
11/15/2012,13731.6537,10455.4011,2899.3704,6197.3282,60110.0917,8718.3771,8305.2196,8660.8544,12446.0763,13256.9947,18473.8179,32892.9637
11/14/2012,13588.6156,10545.7936,2853.1039,6298.9238,60110.0917,8778.5039,8535.9202,8716.019,12446.0763,12928.3089,18593.0038,32892.9637
11/13/2012,13087.9824,10515.6628,2745.1486,6400.5193,61382.263,8718.3771,8326.4497,8716.019,12446.0763,12599.6231,18593.0038,31397.829
11/12/2012,13588.6156,10545.7936,2806.8373,6400.5193,61700.3058,8718.3771,8326.4497,8826.3484,12446.0763,12818.747,18712.1897,31647.0181
11/9/2012,13588.6156,10244.4853,2837.6817,6306.394,61700.3058,8598.1237,8274.0821,8495.3603,12513.3524,12873.528,18712.1897,31397.829
11/8/2012,13159.5014,10244.4853,2868.5261,6306.394,61700.3058,8417.7435,8483.5526,8385.031,12513.3524,12654.4041,18712.1897,31148.6398
11/7/2012,12658.8682,10244.4853,2775.993,6165.2061,59155.9633,8537.9969,8483.5526,8440.1957,12513.3524,12051.8134,18593.0038,31647.0181
11/6/2012,12086.716,10093.8311,2652.6155,6118.1435,59155.9633,8417.7435,8116.9793,8274.7016,12580.6285,11504.0037,18593.0038,31647.0181
11/5/2012,12229.7541,10214.3544,2637.1933,6071.0808,58519.8777,8417.7435,8431.185,8329.8663,12580.6285,11723.1276,18593.0038,31397.829
11/2/2012,12015.197,10274.6161,2683.4599,6118.1435,56611.6208,8477.8702,8850.1258,8329.8663,12580.6285,12051.8134,18473.8179,30151.8834
11/1/2012,12229.7541,10786.8404,2806.8373,6212.2687,59474.0061,8898.7574,9269.0667,8716.019,12984.285,12654.4041,18593.0038,31647.0181
10/31/2012,12229.7541,10786.8404,2868.5261,5976.9555,60110.0917,8838.6306,9164.3315,8716.019,12849.7329,12763.966,18593.0038,31148.6398
10/30/2012,12158.235,10816.9712,2899.3704,5929.8929,60428.1346,8898.7574,9111.9639,8716.019,12984.285,12928.3089,18593.0038,31647.0181
10/29/2012,12229.7541,10937.4945,2914.7926,5976.9555,60428.1346,8898.7574,8902.4934,8716.019,13118.8372,13037.8709,18593.0038,31896.2072
10/26/2012,12229.7541,10967.6254,2991.9035,5882.8302,60428.1346,8898.7574,8954.861,8826.3484,13118.8372,13092.6518,18473.8179,32145.3963
10/25/2012,12301.2731,10997.7562,2930.2148,5929.8929,59155.9633,8898.7574,8850.1258,8660.8544,13118.8372,13092.6518,18593.0038,31647.0181
10/24/2012,12372.7921,10997.7562,2865.9557,5929.8929,60110.0917,8958.8841,8954.861,8826.3484,13118.8372,13202.2138,18593.0038,33142.1528
10/23/2012,12372.7921,10997.7562,2890.5562,5976.9555,60428.1346,8958.8841,8850.1258,8826.3484,13118.8372,13202.2138,18593.0038,33889.7201
10/22/2012,12372.7921,10997.7562,2841.3552,5976.9555,60428.1346,8898.7574,8850.1258,8826.3484,13186.1133,13202.2138,18712.1897,33889.7201
10/19/2012,12015.197,11027.8871,2841.3552,6071.0808,61064.2202,9019.0108,9059.5963,8936.6778,13455.2177,13092.6518,18831.3757,33142.1528
