lambda,markovitz,HPG,ACB,MBB,KDH,MWG,VNM,SAB,GAS,ACV,FPT
0.6350000000000001,135950.49107434019,0.0014649299624951277,0.10568477106018904,0.11822385030045202,0.2562627679397217,0.012203623645526752,0.08098442043005043,0.21899177857869695,0.0003686022189374821,0.20544307898710748,0.000372176876823472
0.6400000000000001,139913.05563552183,0.0075269721760623355,0.10414596022003067,0.11416561257264501,0.25416928988470877,0.007782358901134746,0.08640318428832185,0.2181028273260557,0.0023902657260976064,0.20292326191774976,0.0023902669871946566
0.6450000000000001,143696.508316278,0.007013119003372198,0.10092910972468193,0.11330648961158164,0.25352543589645454,0.009422943530363543,0.09538978208741412,0.21646299005277253,0.0003858267662956612,0.20000643519180356,0.0035578681352610433
0.6500000000000001,147477.9435057534,0.004581510063823665,0.09915532409564187,0.11309241034206138,0.2534769946049378,0.010076253831972371,0.10366311011201183,0.2157723171144825,0.0002947423194910659,0.19812851329933187,0.001758824216246106
0.6550000000000001,151269.63678958316,0.006605467664743949,0.09523221887601768,0.11100473140906328,0.25198143137161294,0.014629798393864427,0.10947347131591047,0.21371710407953418,0.0005555145251891021,0.1959700666616666,0.0008301957023986392
0.6600000000000001,155030.5763592465,0.0037687990795213793,0.09307349683673172,0.11074134690393123,0.2517341456367012,0.0174940619691928,0.11622065463823258,0.21259016429210312,4.346596168930485e-05,0.1942129156492241,0.00012094903267231326
0.6650000000000001,158816.31156542292,0.0026658277420099673,0.0906780508671781,0.1096106417338814,0.2509972910640126,0.019399547632669246,0.12246816812095823,0.21130023857237895,0.00025214424970837273,0.1923757358241643,0.00025235419303749993
0.6700000000000002,162713.09858225886,0.013019866317143169,0.08726342070702214,0.10503703179230911,0.2480600934224792,0.013767281654096906,0.1273146533489532,0.2100959846994129,0.0030199809469539317,0.18927963391996797,0.0031420531916613375
0.6750000000000002,166307.16618935514,0.014273851999445052,0.08462348607235513,0.10388781464810186,0.24742319005105487,0.021135831127898602,0.1323273514241235,0.20869981124800827,0.00020280224153496935,0.18722301212230807,0.0002028490651693417
0.6800000000000002,170076.3144228086,0.01240755462145915,0.08292629987440493,0.10254744501901795,0.24647561370597196,0.02247165085701903,0.13785103798344683,0.20749344881234533,0.0008609815631948194,0.18557963150815707,0.0013863360549828778
0.6850000000000002,173802.5685890539,0.014928446708003976,0.08130605498642876,0.10047187949935546,0.2454568060625472,0.021463613348464698,0.1430017519408077,0.20664476154891545,0.0006759377992604754,0.18356706532180414,0.0024836827844104854
0.6900000000000002,177590.87281910118,0.019097609213638716,0.07566959190283652,0.09970131379629543,0.2438551149611113,0.024071580831133508,0.14458051506752415,0.20511324032481235,0.0024036840397331084,0.18176492627678265,0.0037424235861320946
0.6950000000000002,181236.57487916818,0.01949930821286543,0.07766947918305075,0.09564324619121725,0.24254939158395158,0.02463243435638637,0.15189660471245048,0.2043185095739132,0.0015380463644635725,0.17963558669473073,0.0026173931269698894
